barcode,name,price,promo
4948,DELICIA BOMBOM 90g,7.25,
4954,MADALEINE CHOC.130g,11.9,
4955,MADALEINE DOCE DE LEITE 130g,11.9,
4960,PUDIM 140g,8.9,
4961,STRUDEL AMEIXA 100g,10.9,
4962,STRUDEL BANANA 100g,10.9,
4963,STRUDEL CHOC.100g,10.9,
4964,STRUDEL MACA 100g,10.45,
4965,STRUDEL MOR.100g,11.9,
4966,TORTA MOUSSE CHOC.FAT.100g,9.9,
4967,TORTA MOUSSE LIMAO FAT.100g,8.9,
4968,TORTA MOUSSE MARACUJA FAT.90g,9.9,
4969,TORTA MOUSSE MOR.FAT.110g,9.9,
4970,BOLO MILHO CREMOSO kg,39.9,
4972,BOLO TORTA MARACUJA FAT.130g,10.55,
4976,COSTELA AUR.SUI.CONG.CORT.EMB.kg,28.99,
4979,TACA FRUTAS 130g,11.9,
4980,BOMBOM NOZES 80g,7.95,
4981,BOMBOM COCO 80g,7.55,
4982,BOMBOM MOR.80g,8.9,
4987,BOMBOM AMEIXA 80g,8.69,
4996,DELICIA HOLANDESA 80g,10.9,
4997,MOUSSE CHOC.BCO.60g,6.89,
4998,MADALEINE LIMAO 130g,10.9,
5002,SONHO CHOC.70g,3.19,
5012,CORACAO FGO.RESF.kg,43.99,
5014,MOELA FGO.EMB.RESF.kg,11.99,
5017,ROSCA RICOTA kg,29.9,
5018,ROSCA COCO C CHOC.BCO.kg,36.9,
5019,BISNAGUINHA CREME kg,25.9,
5021,BISTECA SUI.DESC.kg,15.99,
5024,BOLO BOMBOM ESCURO kg,63.9,
5029,PAO MANDIOCA kg,24.9,
5038,PAVE BOMBOM 120g,8.29,
5039,PAVE CHOC.120g,8.9,
5040,PAVE MOR.120g,8.9,
5041,PAVE NOZES 120g,8.99,
5053,PRESUNTO SEA.COZ.S CAPA PED.kg,30.2,
5059,MORTADELA SEA.GOURM.DEF.FAT.kg,24.6,
5060,PRESUNTO SEA.COZ.S CAPA FAT.EMB.kg,34.6,
5062,APRESUNTADO SEA.FAT.kg,25.2,
5065,PEITO PERU SEA.DEF.FAT.kg,53.8,
5088,BOLO TRUFADO DE MORANGO kg,65.9,
5089,BOLO FESTA MORANGO kg,64.9,
5090,BOLO BRIGADEIRO C MORANGO kg,64.9,
5091,BOLO FESTA MOR.SENSACAO kg,65.9,
5135,CONTRA FILE PORCION.PED.EMB.kg,45.99,
5140,ESPETINHO MOR.120g,9.9,
5179,PP SALMAO MOLHO MANTEIGA C LIMAO kg,149.5,
5182,PP ARROZ C LENTILHA kg,39.9,
5184,PP FAROFA AMEIXA kg,73.9,
5371,PP SALADA SONDA kg,39.9,
5372,PP QUICHE DE ALHO PORO kg,64.9,
5374,PP QUICHE DE ESPINAFRE kg,51.9,
5383,PP FGO.CREMOSO C LEGUMES kg,73.9,
5387,PP QUICHE DE QUEIJO kg,59.9,
5414,PEITO FGO.CERAT.DEF.FAT.kg,45.9,
5430,COSTELA PERD.SUI.CORT.C OS.kg,21.99,
5431,COSTELA PERD.SUI.CONG.EMB.C OS.kg,21.99,
5488,PAO NA CHAPA 50g,4.99,
5498,MAMINHA TRAD.BIFE EMB.kg,39.99,
5499,LOMBO SAD.SUI.FAT.EMB.kg,18.99,
5615,SALSICHA PERD.HOT DOG EMB.RESF.kg,8.9,
5632,SALSICHA HANS C ALHO EMB.kg,41.9,
5635,CROISSANT PRES.QUEIJO kg,51.9,
5638,LINGUICA SADIA T.CALAB.DEF.EMB.kg,30.9,
5645,LINGUICA AUR.PAIO EMB.kg,39.6,
5647,MORTADELA PERD.OURO FAT.EMB.kg,29.9,
5650,PAO ROLL FRANCES kg,21.9,
5652,LINGUICA AUR.TOSC.EMB.kg,23.5,
5656,PAO ROLL FRACES C QUEIJO kg,31.9,
5667,BRIOCHE FRIOS kg,37.9,
5670,BRIOCHE CALABRESA kg,40.9,
5672,BRIOCHE FGO.C REQ.kg,44.9,
5679,PRESUNTO AUR.COZ.S CAPA FAT.EMB.kg,25.2,
5681,SALSICHA HANS VIENA EMB.kg,46.9,
5683,PRESUNTO SAD.COZ.S CAPA FAT.EMB.kg,40.3,
5694,SALAME NOBRE ITAL.FAT.kg,84.9,
5698,SALAME HANS TP.HAMB.GROS.FAT.kg,117.6,
5699,SALAME SAD.TP.ITAL.FINO FAT.kg,120.2,
5700,SALAME HANS TP.HAMB.GROS.FAT.EMB.kg,122.9,
5701,SALAME SAD.TP.ITAL.FINO.FAT.EMB.kg,124.9,
5702,SALAME SAD.TP.ITAL.GROS.FAT.EMB.kg,124.9,
5703,COPA AUR.FAT.EMB.kg,115.9,
5704,PAO CEBOLA kg,34.9,
5709,SALSICHAO HANS C PICL.FAT.kg,30.7,
5710,SALSICHAO HANS C PICL.FAT.EM.kg,32.0,
5715,SALAME SAD.TP.HAMB.FAT.kg,120.2,
5716,SALAME SAD.TP.HAMB.FAT.EMB.kg,124.9,
5719,ROSBIFE CERAT.PIG BEEF FAT.K kg,82.9,
5720,ROSBIFE CERAT.PIG BEEF FAT.EMB.kg,82.9,
5728,SALAME AUR.ITAL.FINO FAT.EMB.kg,99.1,
5729,SALAME AUR.ITAL.GROS.FAT.EMB.kg,103.5,
5730,LINGUICA SEARA T.CALAB.EMBALADO kg,24.9,
5732,MORTADELA CERAT.T.BOL.FAT.EMB.kg,63.9,
5733,CACHORRINHO kg,29.9,
5734,MORTADELA SAD.DEF.FAT.EMB.kg,26.4,
5737,PAO CIABATA FOL.FGO.kg,41.9,
5738,PAO CIABATA FOL.CALABRESA kg,36.9,
5742,CROISSANT FGO.REQ.kg,51.9,
5743,CROISSANT SIMPLES kg,52.9,
5744,CROISSANT QUEIJO kg,53.9,
5745,PAO CIABATA FOL.PRES.QUEIJO kg,41.9,
5748,PAO FOLHADO QUEIJO kg,35.9,
5749,ROSQUINHA LEITE kg,36.9,
5750,ROSQUINHA PINGA kg,24.9,
5751,PAO WANDERLEIA C COCO kg,39.9,
5752,PAO WANDERLEIA C CREME kg,33.9,
5753,LINGUICA AURORA T.PORT.EMB.kg,32.2,
5756,BRIOCHE COCO kg,38.9,
5758,BRIOCHE MONTE REI kg,40.9,
5760,PAO CIABATA QUEIJO kg,41.9,
5761,BLANQUET SAD.PERU FAT.EMB.kg,56.9,
5762,PAO C CREME kg,26.9,
5763,BLANQUET SAD.PERU LIG.FAT.kg,54.8,
5765,PAO C COCO kg,31.9,
5770,PAO FRIOS kg,36.9,
5772,PAO TORRESMO KG,29.9,
5773,LINGUICA SAD.TOSC.EMB.kg,21.5,
5775,PAO DOCE C RICOTA kg,35.9,
5785,QUEIJO MUSS.FAT.EMB.kg,49.9,
5786,COXAO DURO PED.EMB.kg,29.99,
5787,CHULETA EMB.kg,34.99,
5788,PATINHO PED.EMB.kg,41.99,
5789,FILE MIG.BIFE EMB.kg,84.9,
5790,CONTRA FILE PED.EMB.kg,45.99,
5792,PONTA AGULHA EMB.kg,29.99,
5793,CUPIM BOV.PED.EMB.kg,34.99,
5794,CUPIM BOV.PED.kg,34.99,
5795,LOMBO HANS COND.FAT.EMB.kg,82.6,
5799,COXA SOBR.FGO.EMB.kg,9.99,
5800,PEITO FGO.C OS.EMB.kg,19.99,
5802,ASA FGO.EMB.kg,16.99,
5803,FILE PEITO FGO.EMB.kg,25.99,
5807,UVA PASSA PTA.S SEM.EM.kg,24.9,
5808,NOZES GRAN.S CAS.EMB.kg,99.9,
5809,FRUTAS CRISTALIZ.EMB.kg,19.3,
5810,QUEIJO POLENG.A QUEIJ.PARMENT.PED.EMB.kg,99.9,
5814,QUEIJO POLENG.A QUEIJ.T.GRUYERE PD.EB.kg,132.49,
5819,QUEIJO QUATA PRATO ESFERA PED.EMB.kg,98.98,
5820,QUEIJO QUATA T.GOUDA PED.EMB.kg,59.9,
5821,QUEIJO QUATA T.ESTEPE PED.EMB.kg,102.19,
5822,QUEIJO POLENG.A QUEIJ.PARM.PED.EMB.kg,113.9,
5828,LOMBO HANS CANAD.DEF.FAT.EMB.kg,72.9,
5829,BACON AUR.ESP.PED.EMB.kg,61.9,
5832,AMENDOA S CASCA EMB.kg,84.9,
5833,COSTELA AUR.SALG.EMB.kg,31.7,
5834,BACON SAD.PED.EMB.kg,29.9,
5835,PEITO PERU SAD.DEF.C CASCA FAT.EMB.kg,49.9,
5836,RABO AUR.SALG.EMB.kg,21.6,
5838,ORELHA AUR.SALG.EMB.kg,18.7,
5839,PES SALG.EMB.kg,17.9,
5840,LOMBO AUR.SALG.EMB.kg,31.7,
5841,FIGADO BOV.EMB.kg,8.99,
5842,ALCATRA C MAM.BIFE EMB.kg,39.99,
5847,PATINHO BIFE EMB.kg,43.99,
5848,COXAO MOLE BIFE EMB.kg,45.99,
5849,COXAO DURO BIFE EMB.kg,31.99,
5852,LAGARTO PED.EMB.kg,29.99,
5854,MUSCULO TRAS.PIC.EMB.kg,25.99,
5855,FILE MIG.C CORD.PED.EMB.kg,83.9,
5859,CONTRA FILE BIFE EMB.kg,48.99,
5860,ACEM PED.EMB.kg,35.99,
5861,PALETA PED.EMB.kg,35.99,
5862,COSTELA HANS DEF.EMB.kg,63.9,
5863,FILE ABROTEA EMB.kg,49.99,
5864,FILE MARIA MOLE EMB.kg,36.99,
5865,QUEIJO QUATA T.ESTEPE FAT.EMB.kg,102.19,
5867,PEIXE SALM.POSTAS EMB.kg,84.9,
5868,FILE SALM.C PELE FRES.EMB.kg,94.9,
5871,QUEIJO C.LINDO T.BRIE PED.EMB.kg,99.9,
5872,UVA PASSA BCA.S SEM.EB.kg,45.9,
5873,ZARBO SALG.SC.EMB.Kkg,72.9,
5874,BACALHAU SALG.SC.GADUS MACROC.EMB.kg,109.9,
5875,MUSCULO DIANT.PIC.EMB.kg,25.99,
5876,FILE MIG.S CORD.PED.EMB.kg,73.9,
5879,LAGARTO BIFE EMB.kg,31.99,
5880,QUEIJO PRATO FAT.EMB.kg,49.9,
5881,QUEIJO PROV.FAT.EMB.kg,58.9,
5882,AMEIXA SC.C CAR.EMB.kg,53.9,
5883,AMEIXA SC.S CAR.EMB.kg,66.3,
5884,AVELA S CASCA EMB.kg,118.9,
5886,FILE LINGUADO EMB.kg,89.99,
5888,COXAO MOLE PED.EMB.kg,41.99,
5889,PEITO BOV.PED.kg,35.99,
5890,QUEIJO QUATA T.REINO LT.PED.EMB.kg,125.69,
5891,QUEIJO QUATA T.GRUYERE PED.EMB.kg,110.49,
5892,ALCATRA C MAM. PED.EMB.kg,36.99,
5899,QUEIJO QUATA T.GORG.PED.EMB.kg,75.9,
5900,FILE PESCADA BCA.EMB.kg,69.9,
5901,FILE PESCADA SUL EMB.kg,52.9,
5906,QUEIJO TIROLEZ T.STEPE PED.EMB.kg,108.9,
5907,QUEIJO TIROLEZ T.GOUDA PED.EMB.kg,104.9,
5908,QUEIJO TIROLEZ REI.CRY VAC PED.EMB.kg,113.9,
5910,QUEIJO TIROLEZ PRATO ESFERICO PED.EMB.kg,99.5,
5923,PEIXE PORCO LIMPO EMB.kg,26.9,
5924,PEIXE CACAO LIMPO EMB.RESF.kg,39.9,
5925,QUEIJO QUATA PARM.CAPA PTA.PED.EMB.kg,99.9,
5927,COPA SAD.FAT.EMB.kg,149.5,
5930,PEIXE ATUM LOMBO EMB.kg,49.9,
5931,PEIXE VERM.POSTAS EMB.kg,62.99,
5932,QUEIJO TIROLEZ T.GORG.AZ.PED.EMB.kg,74.9,
5936,QUEIJO QUATA PARM.PICOLLO PED.EMB.kg,95.9,
5946,COSTELA AUR.SUI.DEF.EMB.kg,62.89,
5947,QUEIJO QUATA T.EMMEN.PED.EMB.kg,121.9,
5952,QUEIJO POLENG.PROC.PRATO FAT.EMB.kg,59.9,
5954,QUEIJO POLENG.PROC.MUSS.FAT.EMB.kg,59.9,
5955,PEIXE BAGRE POSTAS EMB.kg,39.99,
5956,PEIXE PESCADA PAN PEQ.LIMPA EMB.kg,28.9,
5957,QUEIJO QUATA PROV.G5 FAT.kg,54.9,
5958,QUEIJO QUATA PROV.G5 PED.EMB.kg,51.9,
5959,PEIXE ABROTEA LIMPA EMB.kg,34.99,
5964,FILE MERL.CONG.EMB.kg,43.9,
5968,PEITO PERU SAD.DEF.S C.FAT.EMB.kg,80.4,
5970,QUEIJO POLENG.A QUEIJ.T.BRIE PED.EMB.kg,99.9,
5972,PERNIL SUI.C OS.S P.EMB.RESF.kg,28.99,
5973,PERNIL SUI.C OS.C P.EMB.RESF.kg,16.99,
5974,PALETA C OS.C P.EMB.RESF.kg,16.99,
5975,CARRE C COST.SUI.RESF.EMB.kg,16.99,
5976,PALETA SUI.C OS.EMB.RESF.kg,22.99,
5977,CARRE SUI.EMB.RESF.kg,22.99,
5978,COSTELA SUI.C OS.EMB.RESF.kg,29.99,
5979,BARRIGA SUI.EMB.RESF.kg,28.99,
5980,TOUCINHO SUI.EMB.RESF.kg,16.99,
5981,FILE TILAPIA CATIV.EMB.kg,59.9,
5982,QUEIJO PRESID.T.BRIE 60 PED.EMB.kg,132.2,
5983,COSTELA BOV.TRAS.CONG.C OS.EMB.kg,25.99,
5985,CAMARAO CINZA INT.FRES.EMB.kg,67.99,
5991,LINGUICA CERATTI T.CALAB.COZ.DEF.FAT.kg,54.39,
5992,LINGUICA CERATTI T.CALAB.COZ.DEF.FAT.EMB,106.2,
5998,PRESUNTO FIOR.CONT.CRU FAT.kg,147.0,
5999,PRESUNTO FIOR.CONT.CRU F.EM.kg,149.5,
6001,PIG BEEF CERAT.C AZEIT.FAT.kg,86.9,
6002,PIG BEEF CERAT.C AZEIT.FAT.EMB.kg,86.9,
6010,QUEIJO TIROLEZ T.BRIE PED.EMB.kg,124.9,
6014,PAO ITALIANO 36% INTEGRAL kg,22.9,
6015,FILE PEITO FGO.FAT.EMB.RESF.kg,26.99,
6020,QUEIJO VANESSA MINAS PED.EMB.kg,42.9,
6021,SOBRECOXA FGO.EMB.kg,12.99,
6024,PAO PIZZA FGO.C REQ.kg,37.9,
6025,PAO PIZZA CALABRESA kg,37.9,
6026,PAO PIZZA FRIOS kg,37.9,
6030,CASTANHA PARA S CASCA EMB.kg,117.9,
6033,SALSICHA CERAT.VIENA EMB.kg,42.9,
6034,SALSICHA CERAT.C ALHO EMB.kg,40.1,
6035,SALSICHA CERAT.VIENA APER.EMB.kg,44.7,
6037,MORTADELA AUR.DEF.FAT.kg,22.9,
6038,MORTADELA AUR.DEF.FAT.EMB.kg,23.8,
6039,CORACAO FGO.EMB.RESF.kg,43.99,
6040,MOELA FGO.RESF.kg,11.99,
6042,BISCOITO ZIN PAO TRES QJO.EMB.kg,49.9,
6044,FINESSE SEA.PERU FAT.kg,43.2,
6045,FINESSE SEA.PERU FAT.EMB.kg,44.9,
6046,MORTADELA SEA.GOURM.DEF.FAT.EMB.kg,25.7,
6047,PRESUNTO SEA.COZ.S CAPA FAT.kg,33.3,
6049,APRESUNTADO SEA.FAT.EMB.kg,26.2,
6051,PEITO PERU SEA.DEF.FAT.EMB.kg,55.9,
6056,LINGUICA SEA.TOSC.EMB.kg,20.99,
6059,FRANGO BIG FGO.PASSAR.RESF.TEMP.EMB.kg,14.99,
6062,MEIO ASA FGO.BIG FGO.TEMP.EMB.RESF.kg,28.99,
6087,PEITO FGO.CERAT.DEF.FAT.EMB.kg,45.9,
6095,CONTRA FILE PORCION.BIFE EMB.kg,48.99,
6096,QUEIJO TIROLEZ PARM.RAL.EMB.kg,89.9,
6097,QUEIJO TIROLEZ PARM.PED.EMB.kg,89.9,
6101,PAO SEMI ITALIANO kg,26.9,
6104,SALSICHA SEA.HOT DOG EMB.kg,10.9,
6156,PAO NA CHAPA 54% INTEGRAL 50g,4.99,
6174,SOBRECOXA FGO.C OS.S P.EMB.kg,17.99,
6175,BABY BEEF MATUR.EMB.kg,65.99,
6180,PANETTONE FRUTAS FAT.kg,24.9,
6181,PANETTONE CHOCOLATE FAT.kg,24.9,
6182,PEIXE AGULHAO LOMBO kg,49.99,
6183,FILE CACONETE kg,17.29,
6184,PEIXE MECA LOMBO kg,47.99,
6199,QUEIJO TIROLEZ PROV.G20 PED.EMB.kg,109.9,
6204,FILE CACONETE EMB.kg,19.29,
6205,PEIXE MECA LOMBO EMB.kg,49.99,
6206,PEIXE AGULHAO LOMBO EMB.kg,54.99,
6208,COXINHA ASA FGO.EMB.kg,13.99,
6209,PP PURE DE BATATA kg,55.9,
6217,FILE MIG.S CORD.BIFE kg,76.99,
6218,FILE MIG.S CORD.BIF.EMB.kg,76.99,
6219,MEDALHOES FILE MIG.S COR.EMB.kg,109.9,
6220,CHATEAUBRIAND F.MIG.S COR.EMB.kg,109.9,
6221,STROGONOFF FILE MIG.S CORD.EMB.kg,109.9,
6263,QUEIJO QUATA T.BRIE PED.EMB.kg,89.9,
6269,OSSO BUCO BOV.EMB.kg,25.99,
6270,PEITO BOV.C OS.PED.EMB.kg,26.99,
6271,PEITO BOV.C OS.kg,26.99,
6289,FILE TILAPIA SAINT PETER EMB.kg,69.99,
6290,PEIXE TRILHA EMB.kg,23.79,
6291,PEIXE MANJUBA EMB.kg,22.99,
6295,BOLO SATIM CR.CAKE FUBA.kg,42.9,
6365,MANGA ESPADA kg,15.99,
6366,COSTELA SEA.CORT.CONG.C OS.kg,29.95,
6367,COSTELA SEA.SUI.CORT.C OS.EMB.kg,29.95,
6406,CASTANHA CAJU W1 EMB.kg,128.9,
6409,QUEIJO QUATA T.GOUDA FAT.EMB.kg,59.9,
6410,QUEIJO QUATA PRATO ESFERA FAT.EMB.kg,98.98,
6443,PP SOPA CALDO VERDE kg,31.9,
6444,PP SOPA CR.MANDIOQUINHA kg,35.9,
6445,PP SOPA FGO.C LEGUMES kg,35.9,
6446,PP SOPA MINESTRONE kg,29.9,
6478,COSTELA PAMP.SUI.SALG.EMB.kg,29.7,
6479,PAO 12 GRAOS kg,27.9,
6524,BOLO COCO QUEIMADO kg,36.9,
6874,BOLO INDIANO kg,44.9,
6879,FILE MIGN.CORDAO EMB.kg,79.9,
6890,QUEIJO TIROLEZ MINAS FRES.PED.EMB.kg,39.9,
6892,FILE PEITO FGO.FLAMB.TEMP.EMB.kg,26.99,
6894,MEIO ASA FGO.FLAMB.TEMP.EMB.kg,28.99,
6896,COXINHA ASA FGO.FLAMB.TEMP.EMB.kg,21.99,
6898,FRANGO FLAMB.PASSAR.TEMP.ER.EMB.kg,15.99,
6906,PEITO PERU SEA.DEF.S CAS.FAT.kg,58.3,
6907,PEITO PERU SEA.DEF.S CAS.FAT.EMB,61.3,
6914,SALAME SEA.TP.HAMB.FAT.kg,98.2,
6915,SALAME SEA.TP.HAMB.FAT.EMB.kg,101.9,
6916,SALAME SEA.TP.ITAL.GROS.FAT.kg,98.2,
6917,SALAME SEA.TP.ITAL.GROS.FAT.EMB.kg,101.9,
6920,SALAME SEA.SALAMINHO FAT.kg,98.2,
6921,SALAME SEA.SALAMINHO FAT.EMB.kg,101.9,
6932,MANGA BOURBON kg,14.99,
6933,MANGA OURO kg,11.99,
6951,BOLO NINHO kg,53.9,
6952,MEIO ASA FGO.CONG.EMB.kg,26.99,
6967,BISCOITO COSME DAM.ROSCA NATA GRANUL.kg,45.9,
6968,BISCOITO COSME DAM.MAIS UM AL.kg,43.9,
6984,PP SOPA MANDIOCA C COSTELA kg,49.9,
6986,ESPETO SOND.FGO.100g,6.79,
6992,BOLO NINHO C AVELA kg,59.9,
6994,BOLO KIDS kg,63.9,
6999,PP CONCHIGLIONE QUATRO QUEIJOS kg,35.9,
7001,PP NHOQUE RECHEADO QUEIJO kg,37.9,
7006,FIGADO FGO.EMB.kg,7.99,
7044,MARACUJA AZEDO POLPA kg,49.9,
7053,QUEIJO GR.MESTRI MONTANHES PED.EMB.kg,69.9,
7081,BISTECA SUI.EMB.RESF.kg,23.99,
7082,FILE MIG.SUI.EMB.RESF.kg,29.99,
7083,COPA LOMBO EMB.RESF.kg,23.99,
7084,PICANHA NATUR.CAR.BOV.EMB.kg,69.99,
7085,PICANHA NATUR.CAR.BOV.FAT.EMB.kg,49.99,
7091,PRESUNTO PERD.COZ.S CAPA FAT.EMB.kg,35.6,
7092,APRESUNTADO PERD.PED.kg,21.9,
7093,APRESUNTADO PERD.FAT.kg,24.2,
7094,APRESUNTADO PERD.FAT.EMB.kg,25.4,
7117,COSTELA ASSADO TIRA RESF.EMB.kg,23.99,
7118,COSTELA JANELA RESF.EMB.kg,23.99,
7119,COSTELA JANELA RESF.kg,23.99,
7120,COSTELA JANELA GRELHA CONG.EMB.kg,23.99,
7123,BISCOITO COSME DAM.KISHOW kg,59.9,
7124,BISCOITO COSME DAM.SERENATA kg,59.9,
7125,BISCOITO COSME DAM.Q.Q.JUJU kg,45.9,
7134,QUEIJO B.DESTINO MOZZ.BUF.FAT.EMB.kg,75.9,
7135,QUEIJO B.DESTINO MOZZ.BUF.FAT.GRAN.kg,75.9,
7136,QUEIJO B.DESTINO MOZZ.BUF.PED.kg,75.9,
7146,QUEIJO GR.MESTRI MONTANHES RAL.kg,69.9,
7149,QUEIJO POLENG.A QUEIJ.T.EMMEN.PED.kg,149.5,
7160,MUSCULO TRAS.MOI.kg,25.99,
7161,COXAO DURO MOI.kg,29.99,
7162,COXAO MOLE MOI.kg,41.99,
7163,LAGARTO MOI.kg,29.99,
7164,ALCATRA C MAM.MOI.kg,36.99,
7165,CONTRA FILE MOI.kg,41.99,
7167,ACEM MOI.kg,35.99,
7168,PALETA MOI.kg,35.99,
7169,PATINHO MOI.kg,41.99,
7195,LINGUICA AUR.T.CALAB.EMB.kg,27.9,
7205,COXA SOBR.FGO.PERD.C PEL.EMB.S OS.kg,13.99,
7218,TORTINHA CHOC.C MOR.140g,14.9,
7256,BIFE GOLD Q.CHORIZO EMB.RESF.kg,45.9,
7274,CONTRA FILE P CHURR.EMB.kg,41.99,
7275,CHULETA CONG.EMB.kg,34.99,
7276,COSTELA ASSADO TIRA CONG.EMB.kg,23.99,
7277,COSTELA JANELA CHURRASCO CONG.kg,23.99,
7278,CUPIM CONG.EMB.kg,34.99,
7279,OSSO BUCO BOV.CONG.EMB.kg,25.99,
7280,BABY BEEF MIOLO ALC.GOLD kg,59.99,
7283,X SALADA kg,43.9,
7299,REPOLHO VDE.JACAREI kg,7.19,
7300,REPOLHO ROXO JACAREI kg,10.0,
7322,FILE SALM.FRES.S PELE kg,137.99,
7323,FILE SALM.FRES.S PELE EMB.kg,139.99,
7332,COXINHA ZIN PAO FGO.REQ.120g,6.99,
7333,ENROLADO SALS.ZIN PAO 130g,6.29,
7334,COXINHA ZIN PAO FGO.TRAD.120g,6.99,
7335,RISOLES ZIN PAO FGO.REQ.134g,9.19,
7336,RISOLES ZIN PAO PRES QJO.134g,9.19,
7337,KIBE ZIN PAO TRAD.100g,7.35,
7338,CROQUETE ZIN PAO CAR.REQ.100g,7.65,
7339,KIBE ZIN PAO REQ.100g,7.35,
7340,PAO DE QJO.ZIN PAO BIG 80g,4.19,
7341,PAO DE BATATA ZIN PAO C REQ.100g,7.15,
7342,PAO DE BATATA ZIN PAO FGO.C REQ.100g,7.15,
7343,EMPADA ZIN PAO FGO.100g,4.75,
7344,EMPADA ZIN PAO PALM.100g,4.75,
7347,BOLINHO ZIN PAO CAR.un,7.75,
7350,COXINHA ZIN PAO FGO.C AL.120g,8.09,
7351,BOLINHO ZIN PAO QJO.100g,6.99,
7352,BOLINHO ZIN PAO BAC.100g,9.75,
7361,BISCOITO COSME DAM.MAIS UM QJO.kg,43.9,
7392,LOMBO PAMP.SUI.SALG.EMB.kg,30.5,
7414,BACON ALEGRA PED.EMB.kg,23.9,
7416,LINGUICA ALEGRA TP.CALAB.EMB.kg,22.3,
7420,LINGUICA ALEGRA SUI.CHURR.EMB.kg,18.4,
7423,QUEIJO PRESID.PARM.EMB.kg,98.9,
7425,QUEIJO GR.MESTRI T.GRANA PED.EMB.kg,143.69,
7431,COSTELA PAMP.SUI.DEF.EMB.kg,57.9,
7432,BACON PAMP.PALETA EMB.kg,53.4,
7455,PEIXE TRUTA FRES.kg,64.99,
7456,CAMARAO FERRO INT.FRES.kg,64.99,
7457,CAMARAO 7 BARBAS INT.FRES.kg,28.99,
7462,COSTELA ALEGRA SUI.CORT.kg,29.99,
7463,COSTELA ALEGRA SUI.CORT.EMB.kg,29.99,
7467,PP ARROZ INTEGRAL kg,30.9,
7490,CONTRA FILE PORCION.BIFE KG,48.99,
7491,CONTRA FILE PORCION.PED.KG,45.99,
7522,PERNIL SAD.C OS.FAT.EMB.kg,13.95,
7526,APERITIVO APRES.AUR.kg,13.9,
7527,APERITIVO APRES.PERD.kg,13.9,
7529,APERITIVO APRES.SEA.kg,13.9,
7530,APERITIVO BLANQ.SAD.PERU LIG.kg,22.9,
7532,APERITIVO COPA AUR.kg,39.9,
7534,APERITIVO COPA SAD.kg,39.9,
7535,APERITIVO FINESSE SEA.PERU kg,39.9,
7536,APERITIVO LOMBO HANS CANAD.DEF.kg,39.9,
7537,APERITIVO LOMBO HANS COND.kg,39.9,
7540,APERITIVO MORT.AUR.DEF.kg,13.9,
7542,APERITIVO MORT.CERAT.T.BOL.kg,22.9,
7546,APERITIVO MORT.PERD.OURO kg,14.9,
7547,APERITIVO MORT.SAD.DEF.kg,13.9,
7548,APERITIVO MORT.SEA.DEF.kg,13.9,
7552,APERITIVO PEITO FGO.CERAT.DEF.kg,17.9,
7554,APERITIVO PEITO PERU SAD.DEF.kg,19.9,
7555,APERITIVO PEITO PERU SEA.DEF.kg,19.9,
7556,APERITIVO PIG BEEF CERAT.C AZ.kg,34.9,
7558,APERITIVO PRES.AUR.COZ.S CAPA kg,18.9,
7559,APERITIVO PRES.FIOR.CRU kg,49.9,
7560,APERITIVO PRES.PERD.COZ.S CAPA kg,18.9,
7561,APERITIVO PRES.SAD.COZ.S CAPA kg,18.9,
7563,APERITIVO PRES.SEA.COZ.S CAPA kg,18.9,
7568,APERITIVO ROSBIFE CERAT.PIG BEEF kg,34.9,
7571,APERITIVO SALAME AUR.ITAL.FINO kg,25.9,
7572,APERITIVO SALAME AUR.ITAL.GROS.kg,25.9,
7576,APERITIVO SALAME HANS T.HAMB.GROS.kg,25.9,
7580,APERITIVO SALAME NOBRE T.ITAL.kg,25.9,
7582,APERITIVO SALAME SAD.T.HAM.kg,25.9,
7583,APERITIVO SALAME SAD.ITAL.FINO kg,25.9,
7584,APERITIVO SALAME SAD.T.ITAL.GROS.kg,25.9,
7585,APERITIVO SALAME SEA.T.ITAL.GROS.kg,25.9,
7586,APERITIVO SALAME SEA.T.HAMB.kg,25.9,
7588,APERITIVO SALAMINHO SEA.kg,25.9,
7589,APERITIVO SALS.HANS S PICL.kg,13.99,
7592,CUPIM BOV.MOI.EMB.kg,34.99,
7593,FILE MIG.C CORD.MOI.EMB.kg,69.9,
7594,FILE MIG.S CORD.MOI.EMB.kg,69.9,
7595,MAMINHA TRAD.MOI.EMB.kg,36.99,
7596,MUSCULO DIANT.PIC.MOI.EMB.kg,25.99,
7597,PEITO BOV.MOI.EMB.kg,35.99,
7600,ACEM MOI.EMB.kg,35.99,
7601,ALCATRA C MAM.MOI.EMB.kg,36.99,
7602,PALETA MOI.EMB.kg,35.99,
7603,CONTRA FILE MOI.EMB.kg,41.99,
7604,COXAO DURO MOI.EMB.kg,29.99,
7605,COXAO MOLE MOI.EMB.kg,41.99,
7607,LAGARTO MOI.EMB.kg,29.99,
7608,MUSCULO TRAS.MOI.EMB.kg,25.99,
7609,PATINHO MOI.EMB.kg,41.99,
7616,RECORTE ACEM EMB.kg,31.99,
7617,RECORTE ALCATRA C MAMINHA EMB.kg,36.99,
7618,RECORTE PALETA EMB.kg,35.99,
7619,RECORTE CONTRA FILE EMB.kg,52.99,
7620,RECORTE COXAO DURO EMB.kg,29.99,
7621,RECORTE COXAO MOLE EMB.kg,41.99,
